Provider,Amount
TANA HOSPITAL,"739,200.00"
TANA POINT MEDICAL CENTRE,"33,173.37"
TANA POINT MEDICAL CENTRE,"100,800.00"
TANA POINT MEDICAL CENTRE,"201,600.00"
TANA POINT MEDICAL CENTRE,"425,600.00"
TANA POINT MEDICAL CENTRE,"616,000.00"
TANA WELLNESS CENTRE LIMITED,"5,174.14"
TANAJA HOSPITAL LIMITED,"37,814.80"
TANAJA HOSPITAL LIMITED,"45,668.55"
TANAJA HOSPITAL LIMITED,"78,400.00"
TANAJA HOSPITAL LIMITED,"246,400.00"
TANAJA HOSPITAL LIMITED,"286,720.00"
TANAJA HOSPITAL LIMITED,"454,720.00"
Tanaka Nursing Home,"468,950.00"
Tanaka Nursing Home,"665,630.00"
Tanaka Nursing Home,"1,217,490.00"
Tanaka Nursing Home,"1,632,820.00"
TANZEEL 01 MEDICAL CENTER LIMITED,"4,989.97"
TANZEEL 01 MEDICAL CENTER LIMITED,6720
TANZEEL 01 MEDICAL CENTER LIMITED,"85,120.00"
TANZEEL 01 MEDICAL CENTER LIMITED,"322,560.00"
TANZEEL 01 MEDICAL CENTER LIMITED,"463,680.00"
TAPACH DISPENSARY,"6,614.36"
TAPACH DISPENSARY,"10,000.00"
TAPACH DISPENSARY,"17,764.82"
TAPACH DISPENSARY,"20,000.00"
TAPACH DISPENSARY,"70,000.00"
Taqwa Nursing Home,"362,320.00"
Taqwa Nursing Home,"405,680.00"
Taqwa Nursing Home,"735,360.00"
Taqwa Nursing Home,"875,280.00"
Taqwa Nursing Home,"918,607.95"
Taqwa Nursing Home,"1,415,710.88"
TARACHA HEALTH CENTRE,"1,518,997.64"
TARAKWA DISPENSARY,"459,352.89"
Tarakwa Health centre,"10,000.00"
Tarakwa Health centre,"20,000.00"
Tarakwa Health centre,"248,719.59"
Tarakwa Health centre,"510,497.71"
Tarama Dispensary,"5,412.01"
Tarama Dispensary,"10,000.00"
Tarama Dispensary,"20,000.00"
Tarama Dispensary,"60,000.00"
Tarama Dispensary,270000
TARASAA CATHOLIC DISPENSARY,"7,574.72"
TARASAA CATHOLIC DISPENSARY,"11,946.79"
TARBAJ HEALTH CENTRE,"6,622.61"
TARBAJ HEALTH CENTRE,"117,600.00"
TARBAJ HEALTH CENTRE,"900,480.00"
TARBAJ HEALTH CENTRE,"1,196,160.00"
TARBAJ HEALTH CENTRE,"1,243,200.00"
Taru Dispensary,"70,404.36"
Tassia Kwa Ndege Hospital,"10,000.00"
Tassia Kwa Ndege Hospital,"40,000.00"
Tassia Kwa Ndege Hospital,"728,074.87"
Tassia Kwa Ndege Hospital,"1,241,996.63"
TATA FAMILY HEALTH CARE,"1,977.30"
TATA FAMILY HEALTH CARE,"6,517.08"
TAUNET DISPENSARY,"19,311.36"
TAUNET DISPENSARY,"47,324.08"
Tausa Health Centre,"65,883.41"
Tausa Health Centre,"109,482.59"
TAVETA DISTRICT HOSPITAL,1700
TAVETA DISTRICT HOSPITAL,"543,100.00"
TAVETA DISTRICT HOSPITAL,"748,355.15"
TAVETA DISTRICT HOSPITAL,"788,035.81"
TAVETA DISTRICT HOSPITAL,"1,080,600.00"
TAVETA DISTRICT HOSPITAL,"2,346,050.00"
TAVETA DISTRICT HOSPITAL,"8,597,000.00"
Tawa Sub-County Hospial,"26,447.35"
Tawa Sub-County Hospial,"116,720.00"
Tawa Sub-County Hospial,"183,027.86"
Tawa Sub-County Hospial,"1,087,920.00"
Tawa Sub-County Hospial,"1,260,880.00"
Tawa Sub-County Hospial,"2,947,840.00"
TAWFIQ HOSPITAL,"112,450.11"
TAWFIQ HOSPITAL,"322,111.57"
TAWFIQ HOSPITAL,617450
TAWFIQ HOSPITAL,"651,290.00"
TAWFIQ HOSPITAL,830320
TAWFIQ HOSPITAL,"1,188,040.00"
TAWFIQ HOSPITAL,"1,473,170.00"
TAWFIQ HOSPITAL,"1,767,292.00"
Tawheed Community Nursing Home,"362,880.00"
Tawheed Community Nursing Home,"389,760.00"
Tawheed Community Nursing Home,"467,169.22"
Tawheed Community Nursing Home,"566,456.63"
Tawheed Community Nursing Home,"937,440.00"
Tawheed Community Nursing Home,"1,491,840.00"
TAWHEED COMMUNITY NURSING HOME HOLA,"33,600.00"
TAWHEED COMMUNITY NURSING HOME HOLA,"114,240.00"
TAWHEED COMMUNITY NURSING HOME HOLA,"117,600.00"
TAWHEED COMMUNITY NURSING HOME MINJ,"289,237.64"
TAWHEED COMMUNITY NURSING HOME MINJILA,"39,748.15"
TAWHEED COMMUNITY NURSING HOME MINJILA,"127,680.00"
TAWHEED COMMUNITY NURSING HOME MINJILA,"182,560.00"
TAWHEED COMMUNITY NURSING HOME MINJILA,"264,320.00"
TAWHEED COMMUNITY NURSING HOME MINJILA,"402,080.00"
TAYIB MEDICAL AND NURSING HOME,"2,048.47"
TAYIB MEDICAL AND NURSING HOME,"12,571.40"
TAYIB MEDICAL AND NURSING HOME,"190,400.00"
TAYIB MEDICAL AND NURSING HOME,"282,240.00"
TAYIB MEDICAL AND NURSING HOME,"667,520.00"
Taysir Medical Centre,"13,077.77"
Taysir Medical Centre,"168,000.00"
Taysir Medical Centre,"176,960.00"
Taysir Medical Centre,"286,720.00"
Taysir Medical Centre,"311,846.80"
Taysir Medical Centre,"474,880.00"
TAYSIR NURSING HOME LIMITED,"3,837.73"
TAYSIR NURSING HOME LIMITED,"7,081.13"
TAYSIR NURSING HOME LIMITED,"152,320.00"
TAYSIR NURSING HOME LIMITED,"226,240.00"
TAYSIR NURSING HOME LIMITED,"340,480.00"
TAYYIBA MEDICAL CENTRE,"63,760.00"
TAYYIBA MEDICAL CENTRE,"638,560.00"
TAYYIBA MEDICAL CENTRE,"858,880.00"
TAYYIBA MEDICAL CENTRE,"1,036,880.00"
TAZLIM HOSPITAL LIMITED,22400
TAZLIM HOSPITAL LIMITED,"201,600.00"
TAZLIM HOSPITAL LIMITED,"206,080.00"
TAZLIM HOSPITAL LIMITED,"322,560.00"
TAZLIM HOSPITAL LIMITED,"784,000.00"
TCHUNDWA DISPENSARY,"53,108.26"
TCHUNDWA DISPENSARY,"147,869.54"
TDMP TANGULBEI DISPENSARY,"20,000.00"
TDMP TANGULBEI DISPENSARY,"20,080.00"
TDMP TANGULBEI DISPENSARY,"50,500.00"
TDMP TANGULBEI DISPENSARY,"134,240.00"
Tebei Dispensary,"2,281.49"
Ted Rayner Memorial Clinic,"4,920.36"
Teganda dispensary,"4,011.57"
TEGATSUB-COUNTY HOSPITAL,"10,000.00"
TEGATSUB-COUNTY HOSPITAL,"20,000.00"
TEGATSUB-COUNTY HOSPITAL,"60,000.00"
TEGATSUB-COUNTY HOSPITAL,"100,000.00"
TEGATSUB-COUNTY HOSPITAL,"302,792.55"
TEGATSUB-COUNTY HOSPITAL,"340,963.22"
TEI WA YESU HOSPITAL,"25,352.42"
TEI WA YESU HOSPITAL,"26,821.00"
TEI WA YESU HOSPITAL,"63,600.00"
TEI WA YESU HOSPITAL,"63,760.00"
TEI WA YESU HOSPITAL,"267,440.00"
TEI WA YESU HOSPITAL,"394,800.00"
TEMBEZI MEDICAL SERVICES,"1,859,005.76"
Temo Health Centre,"1,453.74"
Temo Health Centre,"4,169.69"
Temo Health Centre,"97,360.00"
Temo Health Centre,"181,440.00"
Temo Health Centre,"645,120.00"
TENDEN DISPENSARY,"46,745.19"
TENDEN DISPENSARY,"87,315.16"
TENDERCARE HOSPITAL LIMITED,"10,000.00"
TENDERCARE HOSPITAL LIMITED,"18,960.00"
TENDERCARE HOSPITAL LIMITED,"36,720.00"
TENDERCARE HOSPITAL LIMITED,"84,218.55"
TENDERCARE HOSPITAL LIMITED,"114,831.00"
TENDERCARE HOSPITAL LIMITED,"136,720.00"
TENWEK HOSPITAL,"41,996,007.00"
TENWEK HOSPITAL BOMET (SOTIK),"11,809,371.00"
TENWEK HOSPITAL BOMET (SOTIK),"12,015,370.00"
TENWEK HOSPITAL BOMET (SOTIK),"13,159,750.00"
TENWEK HOSPITAL BOMET (SOTIK),"30,192,581.00"
TENWEK HOSPITAL-KABOSON DISPENSARY,"20,000.00"
TENWEK HOSPITAL-KABOSON DISPENSARY,"60,000.00"
TENWEK HOSPITAL-KABOSON DISPENSARY,"592,383.03"
TENWEK HOSPITAL-KABOSON DISPENSARY,"685,258.06"
TERET DISPENSARY,"1,303.85"
TERET DISPENSARY,"62,686.36"
TERMARY HEALTH CARE NURSING HOME,"8,786.36"
TERMARY HEALTH CARE NURSING HOME,"369,200.00"
TERMARY HEALTH CARE NURSING HOME,"498,060.00"
TERMARY HEALTH CARE NURSING HOME,"1,822,720.00"
TERMARY HEALTH CARE NURSING HOME,"1,839,520.00"
Teso North Sub county Hospital,"234,400.00"
Teso North Sub county Hospital,"392,080.00"
Teso North Sub county Hospital,"920,720.00"
Teso North Sub county Hospital,"930,800.00"
TETU DISPENSARY,"1,279.60"
TEXAS CANCER CENTRE NAIROBI WEST,"2,550,703.00"
TEXAS CANCER CENTRE NAIROBI WEST,"3,036,142.00"
TEXAS CANCER CENTRE NAIROBI WEST,"12,311,590.00"
TEXAS CANCER CENTRE NAIROBI WEST,"33,338,701.00"
TEXASCOLES MEDICAL CENTRE-CHEBOLE,"5,231.20"
TEXASCOLES MEDICAL CENTRE-CHEBOLE,"10,000.00"
TEXASCOLES MEDICAL CENTRE-CHEBOLE,"107,899.41"
TG Dialysis Clinic,"31,950.00"
Thaana Nzau Dispensary,"1,827.01"
Thaana Nzau Dispensary,"27,639.45"
Thagana County Medical Centre,"60,400.00"
Thagana County Medical Centre,"116,110.93"
Thagana County Medical Centre,"133,570.11"
Thagana County Medical Centre,"258,720.00"
Thagana County Medical Centre,"359,280.00"
Thagana County Medical Centre,"360,640.00"
THARAKA DISTRICT HOSPITAL,"187,600.00"
THARAKA DISTRICT HOSPITAL,"431,600.00"
THARAKA DISTRICT HOSPITAL,"492,038.07"
THARAKA DISTRICT HOSPITAL,"738,493.12"
THARAKA DISTRICT HOSPITAL,"978,160.00"
THARAKA DISTRICT HOSPITAL,"1,423,040.00"
THE AGA KHAN HEALTH SERVICES CHANGAM,"33,516.19"
THE AGA KHAN HEALTH SERVICES CHANGAMWE ME,"31,659.65"
THE AGA KHAN HOSPITAL - KISUMU,265337
THE AGA KHAN HOSPITAL - KISUMU,"1,630,405.00"
THE AGA KHAN HOSPITAL - KISUMU,"4,237,498.00"
THE AGA KHAN HOSPITAL - KISUMU,"4,531,561.00"
THE AGA KHAN HOSPITAL - KISUMU,"4,542,652.00"
THE AGA KHAN HOSPITAL MOMBASA,"1,562,362.00"
THE AGA KHAN HOSPITAL MOMBASA,"2,884,905.00"
THE AGA KHAN HOSPITAL MOMBASA,"3,641,969.00"
THE AGA KHAN HOSPITAL MOMBASA,"6,866,194.11"
THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,"1,759,950.71"
THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,"4,801,244.68"
THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,"5,647,649.68"
THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,11491376.5
THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,29885714.66
THE AGA KHAN UNIVERSITY HOSPITAL NAIROBI,"37,870,764.57"
THE ALASLAND HOSPITAL LTD,"24,640.00"
THE ALASLAND HOSPITAL LTD,"123,200.00"
THE ALTAR MEDICAL CENTER KIBIRICHIA,"22,400.00"
THE ALTAR MEDICAL CENTER KIBIRICHIA,"44,800.00"
THE ALTAR MEDICAL CENTER KIBIRICHIA,"53,358.11"
THE ALTAR MEDICAL CENTER KIBIRICHIA,"54,655.75"
THE ALTAR MEDICAL CENTER KIBIRICHIA,"99,600.00"
THE AVENUE MEDICAL & DIAGNOSTIC CENTR,"1,554,981.05"
THE AVENUE MEDICAL & DIAGNOSTIC CENTRE MIKIN,"433,360.00"
THE AVENUE MEDICAL & DIAGNOSTIC CENTRE MIKIN,"1,134,003.77"
THE AVENUE MEDICAL & DIAGNOSTIC CENTRE MIKINDURI,"399,840.00"
THE AVENUE MEDICAL & DIAGNOSTIC CENTRE MIKINDURI,"983,760.00"
THE AVENUE MEDICAL & DIAGNOSTIC CENTRE MIKINDURI,"1,129,840.00"
THE AVENUE MEDICAL AND DIAGNOSTIC CENTRE,"26,880.00"
THE AVENUE MEDICAL AND DIAGNOSTIC CENTRE,"40,320.00"
THE AVENUE MEDICAL AND DIAGNOSTIC CENTRE,"49,733.09"
THE BALOZI HOSPITAL LIMITED,"201,600.00"
THE BALOZI HOSPITAL LIMITED,"384,800.00"
THE BALOZI HOSPITAL LIMITED,"682,600.00"
The Caring Imanga Medical Centre,"125,440.00"
The Caring Imanga Medical Centre,"157,840.00"
The Caring Imanga Medical Centre,"290,579.01"
The Caring Imanga Medical Centre,"345,164.33"
The Caring Imanga Medical Centre,"349,280.00"
The Caring Imanga Medical Centre,"578,960.00"
THE CLIN-EVE HOSPITAL LIMITED,31200
THE CLIN-EVE HOSPITAL LIMITED,"56,000.00"
THE CLIN-EVE HOSPITAL LIMITED,"58,240.00"
THE CLIN-EVE HOSPITAL LIMITED,62720
THE CLIN-EVE HOSPITAL LIMITED,"160,080.00"
THE CLIN-EVE HOSPITAL LIMITED,"276,560.00"
THE CLIN-EVE HOSPITAL LIMITED,"877,869.01"
THE CLIN-EVE HOSPITAL LIMITED,"1,410,387.15"
THE COVENANT HOSPITAL LIMITED,"11,129.00"
THE CRITERION HOSPITAL LIMITED,"10,000.00"
The Dawameds Hospital,"6,357.75"
The Dawameds Hospital,"287,520.00"
The Dawameds Hospital,"640,480.00"
The Dawameds Hospital,"864,320.00"
The Dawameds Hospital,"1,124,240.00"
THE DAWAMEDS HOSPITAL LIMITED-SIRISIA,"3,211.65"
THE DAWAMEDS HOSPITAL LIMITED-SIRISIA,"10,000.00"
THE DAWAMEDS HOSPITAL LIMITED-SIRISIA,"59,120.00"
THE DAWAMEDS HOSPITAL LIMITED-SIRISIA,"107,040.00"
THE DAWAMEDS HOSPITAL LIMITED-SIRISIA,"167,680.00"
THE FORK HOSPITAL KENYA,"89,600.00"
THE FORK HOSPITAL KENYA,"145,600.00"
THE FORK HOSPITAL KENYA,"1,533,800.00"
THE GABANO HOSPITAL,"4,779.76"
THE GABANO HOSPITAL,"63,840.00"
THE GABANO HOSPITAL,"87,360.00"
THE GABANO HOSPITAL,"268,800.00"
THE GABANO HOSPITAL,"496,160.00"
THE GITUAMBA HOSPITAL,"127,431.71"
THE GITUAMBA HOSPITAL,"135,086.21"
THE GODS FAVOUR MEDICAL CLINIC,"36,868.77"
THE GRAND MTWAPA HOSPITAL LTD,"31,360.00"
THE GRAND MTWAPA HOSPITAL LTD,"34,480.00"
The Great Lakes Medical Centre,"4,960.38"
The Great Lakes Medical Centre,"93,120.95"
The Great Lakes Medical Centre,"103,760.00"
The Great Lakes Medical Centre,"194,720.00"
The Great Lakes Medical Centre,"332,000.00"
The Great Lakes Medical Centre,"596,960.00"
The Gyno Solutions Center Limited,"3,115.86"
The Gyno Solutions Center Limited,"30,000.00"
The Gyno Solutions Center Limited,"43,440.00"
The Gyno Solutions Center Limited,"216,960.00"
The Gyno Solutions Center Limited,"219,600.00"
The Hamptons Hospital,"1,199.87"
The Hamptons Hospital,"5,193.27"
The Hamptons Hospital,"13,440.00"
The Hamptons Hospital,"33,520.00"
The Hamptons Hospital,"50,400.00"
The Hamptons Hospital,"73,680.00"
The Hannexe Medicare Centre,"138,997.88"
The Hannexe Medicare Centre,"148,060.00"
The Hannexe Medicare Centre,"281,773.79"
The Hannexe Medicare Centre,"299,840.00"
The Hannexe Medicare Centre,"338,560.00"
The Hannexe Medicare Centre,"477,300.00"
The Hope Medical Centre-Awasi,"4,451.82"
The Hope Medical Centre-Awasi,"32,434.12"
The Hope Medical Centre-Awasi,"201,600.00"
The Hope Medical Centre-Awasi,"239,680.00"
The Hope Medical Centre-Awasi,"721,280.00"
The Hope Medical Centre-Awasi,"919,440.00"
The Hopkins Crescent Hospitals Limited,"2,621.75"
The Hopkins Crescent Hospitals Limited,"359,710.00"
The Hopkins Crescent Hospitals Limited,"482,320.00"
THE HOPKINS CRESCENT HOSPITALS LIMITED,"1,174,440.00"
The Hopkins Crescent Hospitals Limited,"1,438,030.00"
THE JAMBO KIDS NURSING AND MATERNITY H,"1,809.15"
THE JAMBO KIDS NURSING AND MATERNITY HOME,"4,480.00"
THE JAMBO KIDS NURSING AND MATERNITY HOME,"6,238.06"
THE JAMBO KIDS NURSING AND MATERNITY HOME,"6,720.00"
THE JAMBO KIDS NURSING AND MATERNITY HOME,"8,960.00"
THE JAMBO KIDS NURSING AND MATERNITY HOME,"42,560.00"
THE JAZAIR MEDICAL CLINIC LIMITED,"19,599.56"
THE JAZAIR MEDICAL CLINIC LIMITED,"35,840.00"
THE JAZAIR MEDICAL CLINIC LIMITED,"50,426.68"
THE JAZAIR MEDICAL CLINIC LIMITED,"264,320.00"
THE JAZAIR MEDICAL CLINIC LIMITED,"515,200.00"
THE JAZAIR MEDICAL CLINIC LIMITED,"566,720.00"
The Kitui Marternity and Nursing Home,"2,677.30"
The Kitui Marternity and Nursing Home,"30,240.00"
The Kitui Marternity and Nursing Home,"148,089.43"
The Kitui Marternity and Nursing Home,"261,120.00"
The Kitui Marternity and Nursing Home,"694,240.00"
The Kitui Marternity and Nursing Home,"949,960.00"
THE LAARE NURSING HOME AND MATERNITY,"42,560.00"
THE LAARE NURSING HOME AND MATERNITY,"73,920.00"
THE LAARE NURSING HOME AND MATERNITY,"74,523.07"
THE LAARE NURSING HOME AND MATERNITY,"125,216.80"
THE LAARE NURSING HOME AND MATERNITY,"185,920.00"
THE LAARE NURSING HOME AND MATERNITY,"306,880.00"
The Life Gate Health Care Clinic,"51,520.00"
The Life Gate Health Care Clinic,"190,400.00"
The Life Gate Health Care Clinic,"358,400.00"
The Life Gate Health Care Clinic,"1,059,520.00"
THE LIGHT NAIVASHA DOCTORS PLAZA,"16,550.44"
THE LIGHT NAIVASHA DOCTORS PLAZA,"31,466.23"
THE LIGHT NAIVASHA DOCTORS PLAZA,107520
THE LIGHT NAIVASHA DOCTORS PLAZA,"224,000.00"
THE LIGHT NAIVASHA DOCTORS PLAZA,"286,720.00"
THE LIGHT NAIVASHA DOCTORS PLAZA,"707,840.00"
THE LIGHT NAIVASHA DOCTORS PLAZA,"723,520.00"
The Makueni Doctors Plaza Ltd,"29,538.18"
The Makueni Doctors Plaza Ltd,"65,733.70"
The Makueni Doctors Plaza Ltd,"163,870.00"
The Makueni Doctors Plaza Ltd,"671,300.00"
The Makueni Doctors Plaza Ltd,"680,650.00"
The Makueni Doctors Plaza Ltd,"726,160.00"
THE MANDERA HOSPITAL LIMITED,"7,548.48"
THE MANDERA HOSPITAL LIMITED,"31,106.40"
THE MANDERA HOSPITAL LIMITED,"87,540.00"
THE MANDERA HOSPITAL LIMITED,"564,480.00"
THE MANDERA HOSPITAL LIMITED,"567,840.00"
THE MANDERA HOSPITAL LIMITED,"1,633,680.00"
The Matuu Hospital,"171,120.00"
The Matuu Hospital,"234,480.00"
The Matuu Hospital,"1,090,080.00"
The Matuu Hospital,"1,199,040.00"
THE MINUTE MEDICAL CLINIC,"1,279.60"
THE MINUTE MEDICAL CLINIC,"32,045.72"
The Modern Liberty Hospital LIMITED,"11,200.00"
The Modern Liberty Hospital LIMITED,"172,400.00"
The Modern Liberty Hospital LIMITED,"450,106.93"
The Modern Liberty Hospital LIMITED,"457,274.69"
THE NAIROBI FAMILY & MATERNITY HOSPITAL (NYAM,"45,638.46"
THE NAIROBI FAMILY AND MATERNITY HOSPIT,"15,542.29"
THE NAIROBI FAMILY AND MATERNITY HOSPITAL,"2,869.88"
THE NAIROBI FAMILY AND MATERNITY HOSPITAL,"33,600.00"
THE NAIROBI FAMILY AND MATERNITY HOSPITAL,"42,560.00"
THE NAIROBI FAMILY AND MATERNITY HOSPITAL,"49,280.00"
THE NAIROBI FAMILY AND MATERNITY HOSPITAL,"67,200.00"
THE NAIROBI HOSPITAL,"1,282,550.00"
THE NAIROBI HOSPITAL,"2,336,423.00"
THE NAIROBI HOSPITAL,6563901
THE NAIROBI HOSPITAL,"9,654,023.00"
THE NAIROBI HOSPITAL,15360521
THE NAIROBI HOSPITAL,"24,558,481.00"
The Nairobi Hospital Out-Patient Centre Galeria,"18,460.00"
The Nairobi Hospital Out-Patient Centre Galeria,"129,360.00"
The Nairobi Hospital Out-Patient Centre Galeria,"152,880.00"
The Nairobi Hospital Out-Patient Centre Galeria,"160,160.00"
The Nairobi Hospital Out-Patient Centre Galeria,181120
The Nairobi Hospital Out-Patient Centre Galeria,1445440
The Nairobi Hospital Rosslyn Riviera Out Patient Centre,682730
The Nairobi Women's Hospital (Meru),"3,668.45"
The Nairobi Women's Hospital (Meru),"6,720.00"
The Nairobi Women's Hospital (Meru),"56,880.00"
The Nairobi Women's Hospital (Meru),"60,400.00"
The Nairobi Women's Hospital (Meru),"197,600.00"
THE NAIROBI WOMENS HOSPITAL ADAMS,"1,664.70"
THE NAIROBI WOMENS HOSPITAL ADAMS,31380
The Nakuru Specialist Hospital,"271,340.00"
The Nakuru Specialist Hospital,"843,360.00"
The Nakuru Specialist Hospital,"857,660.00"
The Nakuru Specialist Hospital,"1,032,640.00"
THE NORTH KARSA NURSING HOME LIMITED,"6,856.59"
THE NORTH KARSA NURSING HOME LIMITED,"89,600.00"
THE NORTH KARSA NURSING HOME LIMITED,"90,640.00"
THE NORTH KARSA NURSING HOME LIMITED,"302,400.00"
THE NORTH KARSA NURSING HOME LIMITED,"511,600.00"
The Pine Hospital,"213,000.00"
The Pine Hospital,"497,330.00"
The Pine Hospital,"1,910,440.00"
The Pine Hospital,"8,890,610.00"
THE QORAHEY NURSING HOME LIMITED,"1,622.57"
THE QORAHEY NURSING HOME LIMITED,"2,301.37"
THE QORAHEY NURSING HOME LIMITED,"132,160.00"
THE QORAHEY NURSING HOME LIMITED,132160
THE QORAHEY NURSING HOME LIMITED,"320,320.00"
THE QORAHEY NURSING HOME LIMITED,425600
THE QORAHEY NURSING HOME LIMITED,"544,320.00"
THE QORAHEY NURSING HOME LIMITED,"620,480.00"
THE QUEENSMED HOSPITAL,"13,713.48"
THE QUEENSMED HOSPITAL,"31,576.94"
The Rhamonia Hospital Ltd,"139,865.59"
The Rhamonia Hospital Ltd,224000
THE RHAMU HOSPITAL IMAGING AND DIAGNO,"129,837.60"
THE RHAMU HOSPITAL IMAGING AND DIAGNOSTIC C,"131,040.00"
THE RHAMU HOSPITAL IMAGING AND DIAGNOSTIC C,"147,795.03"
THE RHAMU HOSPITAL IMAGING AND DIAGNOSTIC CENTRE,"299,040.00"
THE RHAMU HOSPITAL IMAGING AND DIAGNOSTIC CENTRE,"352,800.00"
THE RHAMU HOSPITAL IMAGING AND DIAGNOSTIC CENTRE,"540,000.00"
The River Jordan Medical Centre,"3,467.94"
The River Jordan Medical Centre,"10,652.50"
The River Jordan Medical Centre,"144,160.00"
The River Jordan Medical Centre,"295,440.00"
The River Jordan Medical Centre,"470,080.00"
The River Jordan Medical Centre,"681,520.00"
THE ROYAL KINGS MEDICAL CENTER,"75,050.89"
THE ROYAL KINGS MEDICAL CENTER,"129,488.29"
THE SAGANA COTTAGE HOSPITAL,"13,017.83"
THE SAGANA COTTAGE HOSPITAL,"83,920.00"
THE SAGANA COTTAGE HOSPITAL,"130,525.23"
THE SAGANA COTTAGE HOSPITAL,"738,400.00"
THE SAGANA COTTAGE HOSPITAL,"831,040.00"
THE SAGANA COTTAGE HOSPITAL,"1,686,880.00"
The Salwa Hospital Gynaecological Complex,"2,466.09"
The Salwa Hospital Gynaecological Complex,"13,344.06"
The Salwa Hospital Gynaecological Complex,"134,240.00"
The Salwa Hospital Gynaecological Complex,"210,560.00"
The Salwa Hospital Gynaecological Complex,"318,960.00"
The Salwa Hospital Gynaecological Complex,"593,280.00"
The Samari-Med Centre,"140,960.00"
The Samari-Med Centre,"180,240.00"
The Samari-Med Centre,"198,160.00"
The Samari-Med Centre,"632,240.00"
The Samari-Med Centre,"872,836.66"
The Samari-Med Centre,"965,604.96"
THE SANURA MEDICAL CENTRE,"223,044.34"
The Savannah Hospital Limited,"5,881.15"
The Savannah Hospital Limited,"30,000.00"
The Savannah Hospital Limited,"30,240.00"
The Savannah Hospital Limited,"42,560.00"
The Savannah Hospital Limited,77280
THE SUMMER SPRING NURSING HOME LIMITED,"2,908.32"
THE SUMMER SPRING NURSING HOME LIMITED,"22,400.00"
THE SUMMER SPRING NURSING HOME LIMITED,"129,920.00"
THE SUMMER SPRING NURSING HOME LIMITED,"518,480.00"
THE SUMMER SPRING NURSING HOME LIMITED,"674,240.00"
THE TALA HOSPITAL LIMITED,"8,960.00"
THE TALA HOSPITAL LIMITED,"10,000.00"
THE TALA HOSPITAL LIMITED,50000
THE TALA HOSPITAL LIMITED,"50,160.00"
THE TALA HOSPITAL LIMITED,"110,000.00"
THE TALA HOSPITAL LIMITED,123600
THE THIKA SAM\'S HOSPITAL(ANNEX) LTD,10000
THE THIKA SAM\'S HOSPITAL(ANNEX) LTD,"187,920.00"
THE THIKA SAM\'S HOSPITAL(ANNEX) LTD,"812,880.00"
THE THIKA SAM\'S HOSPITAL(ANNEX) LTD,"2,462,100.00"
THE THIKA SAM\'S HOSPITAL(ANNEX) LTD,"4,558,440.00"
The Veteran Mission Hospital,"1,769.99"
The Veteran Mission Hospital,"35,310.00"
The Veteran Mission Hospital,"340,030.00"
The Veteran Mission Hospital,"439,120.00"
The Veteran Mission Hospital,"636,140.00"
The Webuye Hospital Limited,"510,400.00"
The Webuye Hospital Limited,"2,756,720.00"
The Webuye Hospital Limited,"2,888,320.00"
The Webuye Hospital Limited,"3,177,440.00"
The White Crescent Hospital,"63,360.00"
The White Crescent Hospital,"136,800.00"
The White Crescent Hospital,"196,720.00"
The White Crescent Hospital,"307,120.00"
THE WHITE CRESCENT HOSPITAL,"332,270.00"
THE WHITE CRESCENT HOSPITAL,"451,460.00"
THE WHITE CRESCENT HOSPITAL,"674,820.00"
THE WHITE CRESCENT HOSPITAL,"1,845,540.00"
The Wilkista Memorial Hospital,"10,000.00"
The Wilkista Memorial Hospital,"11,200.00"
The Wilkista Memorial Hospital,"17,920.00"
The Wilkista Memorial Hospital,"82,784.79"
The Wilkista Memorial Hospital,"110,950.06"
THEERE HEALTH CENTRE,"1,766,223.23"
THEERE HEALTH CENTRE,"2,696,968.62"
THIBA HEALTH CENTRE,"613,895.92"
THIBA HEALTH CENTRE,"789,602.65"
THIGIO DISPENSARY,"60,708.09"
THIGIO DISPENSARY,"78,865.02"
THIGIRICHI MUKUI DISPENSARY,"133,003.79"
THIGIRICHI MUKUI DISPENSARY,"141,519.87"
Thika Dialysis Centre Limited,"85,200.00"
Thika Dialysis Centre Limited,"106,500.00"
Thika Dialysis Centre Limited,"117,150.00"
Thika Dialysis Centre Limited,"287,550.00"
THIKA LEVEL 5 HOSPITAL,"1,809,430.00"
THIKA LEVEL 5 HOSPITAL,"1,906,230.00"
THIKA LEVEL 5 HOSPITAL,"6,318,550.00"
THIKA LEVEL 5 HOSPITAL,"30,614,040.00"
Thika Nursing Home,"38,080.00"
Thika Nursing Home,"69,440.00"
Thika Nursing Home,"76,000.00"
Thika Nursing Home,"129,280.00"
Thika Nursing Home,"524,114.50"
Thika Nursing Home,"1,062,048.92"
Thika Nursing Hospital,"126,240.00"
Thika Nursing Hospital,"190,720.00"
Thika Nursing Hospital,"195,760.00"
Thika Nursing Hospital,"211,680.00"
THIRD WORLD HOSPITAL LIMITED - KWALE,"246,400.00"
THIRD WORLD HOSPITAL LIMITED - KWALE,"369,600.00"
THIRD WORLD HOSPITAL LIMITED - KWALE,"1,438,080.00"
