Provider,Amount
3045 BELLEVUE HEALTH CENTRE,"20,000.00"
3046 BARICHO SUB-COUNTY HOSPITAL,"20,000.00"
3047 KANGARI HEALTH CENTRE,"20,000.00"
3048 GATES OF HOPE FAMILY MEDICARE CENTRE,"20,000.00"
3049 GITHIGA HEALTH CENTRE,"20,000.00"
3050 GITHURAI LANGATA HEALTH CENTRE,"20,000.00"
3051 NGECHA HEALTH CENTRE,"20,000.00"
3052 KIANDUTU HEALTH CENTRE,"20,000.00"
3053 NARIOKOTOME DISPENSARY,"20,000.00"
3054 CHOK-CHOK DISPENSARY,"20,000.00"
3055 NALEMKAIS DISPENSARY,"20,000.00"
3056 KANYARKWAT DISPENSARY,"20,000.00"
3057 SEREWO HEALTH CENTRE,"20,000.00"
3058 LOMUT DISPENSARY,"20,000.00"
3059 CHERANGAN DISPENSARY,"20,000.00"
3060 KAMAYECH DISPENSARY,"20,000.00"
3061 NARAMAM HEALTH CENTER,"20,000.00"
3062 WONYOI DISPENSARY,"20,000.00"
3063 DALSAN MEDICAL CENTRE,"20,000.00"
3064 KAPLAMAI HEALTH CENTRE,"20,000.00"
3065 CHEMBULET HEALTH CENTRE,"20,000.00"
3066 KESSES HEALTH CENTRE,"20,000.00"
3067 SOSIANI HEALTH CENTRE,"20,000.00"
3068 SIMOTWO DISPENSARY,"20,000.00"
3069 KEMELOI HEALTH CENTRE,"20,000.00"
3070 TORONGO HEALTH CENTRE,"20,000.00"
3071 AFYA KABEL MEDICAL CLINIC,"20,000.00"
3072 KUIKUI HEALTH CENTRE,"20,000.00"
3073 BARTABWA HEALTH CENTRE,"20,000.00"
3074 FULL GOSPEL CHURCHES OF KENYA - MOLO MEDICAL CENTRE,"20,000.00"
3075 SUBUKU DISPENSARY,"20,000.00"
3076 ALPHIL MEDICAL CENTRE LIMITED,"20,000.00"
3077 MBOGOINI DISPENSARY,"20,000.00"
3078 NDOINET DISPENSARY,"20,000.00"
3079 IKUMBI HEALTH CENTRE,"20,000.00"
3080 KIWAMU HEALTH CENTRE,"20,000.00"
3081 KABAZI SUB-COUNTY HOSPITAL,"20,000.00"
3082 KIANJOYA DISPENSARY,"20,000.00"
3083 ANGATA BARRIKOI HEALTH CENTRE,"20,000.00"
3084 EMURUTOTO HEALTH CENTRE,"20,000.00"
3085 BEACON OF HOPE,"20,000.00"
3086 DANDELION MEDICAL CENTRE-KILIMANJARO,"20,000.00"
3087 NAMANGA HEALTH CENTRE,"20,000.00"
3088 MATASIA HEALTH CENTRE,"20,000.00"
3089 ENKOIREROI DISPENSARY,"20,000.00"
3090 MILE 46 HEALTH CENTRE,"20,000.00"
3091 OLOIRIMIRIMI DISPENSARY,"20,000.00"
3092 MTARAGON HEALTH CENTRE,"20,000.00"
3093 KEDOWA HEALTH CENTRE,"20,000.00"
3094 TEGAT HEALTH CENTRE,"20,000.00"
3095 KIPSONOI HEALTH CENTRE,"20,000.00"
3096 KABISIMBA DISPENSARY,"20,000.00"
3097 OLOKYIN HEALTH CENTRE,"20,000.00"
3098 SHAMBERERE DISPENSARY,"20,000.00"
3099 ILEHO HEALTH CENTRE,"20,000.00"
3100 KHARANDA DISPENSARY,"20,000.00"
3101 ELUCHE DISPENSARY,"20,000.00"
3102 ESHIMKOKO HEALTH CENTRE,"20,000.00"
3103 IRANDA HEALTH CENTRE BUTERE,"20,000.00"
3104 NABONGO DISPENSARY,"20,000.00"
3105 ELWESERO HEALTH CENTRE,"20,000.00"
3106 HAMISI SUB COUNTY HOSPITAL,"20,000.00"
3107 ESIARAMBATSI HEALTH CENTRE,"20,000.00"
3108 EKWANDA HEALTH CENTRE,"20,000.00"
3109 GIVUDIMBULI HEALTH CENTRE,"20,000.00"
3110 EMUSIRE HEALTH CENTRE,"20,000.00"
3111 KAMASIELO DISPENSARY,"20,000.00"
3112 CHRISTIAN MISSION INTERNATIONAL-SAMBOCHO HEALTH CENTRE,"20,000.00"
3113 MAKHANGA DISPENSARY,"20,000.00"
3114 KITABISI DISPENSARY,"20,000.00"
3115 MACHAKHA DISPENSARY,"20,000.00"
3116 SANGO NAITIRI DISPENSARY,"20,000.00"
3117 NASIANDA HEALTH CENTRE,"20,000.00"
3118 KAPSAMBU DISPENSARY,"20,000.00"
3119 MUSIKOMA HEALTH CENTRE,"20,000.00"
3120 MULACHI DISPENSARY,"20,000.00"
3121 BISUNU DISPENSARY,"20,000.00"
3122 TULIENGE DISPENSARY,"20,000.00"
3123 BAHAI HEALTH CENTRE,"20,000.00"
3124 AMUKURA HEALTH CENTRE,"20,000.00"
3125 MUSOKOTO DISPENSARY,"20,000.00"
3126 BUDALANGI DISPENSARY,"20,000.00"
3127 MEDIJAV MEDICAL SERVICES,"20,000.00"
3128 NYANGOMA KOGELO DISPENSARY,"20,000.00"
3129 NDORI HEALTH CENTRE,"20,000.00"
3130 LIHANDA HEALTH CENTRE,"20,000.00"
3131 KANDARIA DISPENSARY,"20,000.00"
3132 WAWALE DISPENSARY,"20,000.00"
3133 KASEWE DISPENSARY,"20,000.00"
3134 ANIJA COMMUNITY MEDICAL HEALTHCARE,"20,000.00"
3135 PONGE DISPENSARY - MBITA,"20,000.00"
3136 LAMBWE DISPENSARY,"20,000.00"
3137 OKOK DISPENSARY,"20,000.00"
3138 NYAMASI DISPENSARY,"20,000.00"
3139 KISAKU DISPENSARY,"20,000.00"
3140 NYABOKARANGE DISPENSARY,"20,000.00"
3141 GOT KACHOLA DISPENSARY,"20,000.00"
3142 KANGA ONDITI DISPENSARY,"20,000.00"
3143 EBEREGE HEALTH CENTRE,"20,000.00"
3144 NYAMASIBI SUB-COUNTY HOSPITAL,"20,000.00"
3145 KAHAWA DISPENSARY,"20,000.00"
3146 NYANDOCHE IBERE DISPENSARY,"20,000.00"
3147 ORWAKI DISPESARY,"20,000.00"
3148 THE NAIROBI HOSPITAL- SOUTHFIELD MALL,"20,000.00"
3149 ST.OSWALD MEDICAL CENTER,"20,000.00"
3150 ST. JOSEPH THE WORKER DISPENSARY KANGEMI,"20,000.00"
3151 HOPE MEDICAL CLINIC ROYSAMBU,"20,000.00"
3152 KIBERA SOUTH HEALTH CENTRE,"20,000.00"
3153 BAHATI HOSPITAL,"20,000.00"
3154 KOROGOCHO HEALTH CENTRE,"20,000.00"
3155 TASSIA KWA NDEGE HOSPITAL,"20,000.00"
3156 BERJANAY DISPENSARY,"19,000.00"
3157 LETEA HEALTH CENTRE,"18,960.00"
3158 MOI'S BRIDGE MISSION HEALTH CENTRE,"18,960.00"
3159 MOGOTIO RHDC- NAKURU,"18,960.00"
3160 CHERANGANY SUB COUNTY HOSPITAL,"18,320.00"
3161 ICO-CARE HEALTH CLINIC,"18,100.00"
3162 FAMILYBLISS MEDICAL CENTRE LIMITED,"17,920.00"
3163 EKALAKALA HEALTH CENTRE,"17,920.00"
3164 ARIES MEDICAL CLINIC,"17,700.00"
3165 KYANGUNGA HEALTH CENTRE,"16,720.00"
3166 BLISS HEALTHCARE LTD KABARNET,"16,480.00"
3167 PREMIERCARE DIAGNOSTICS NAROK ANNEX LIMITED,"16,000.00"
3168 JURUQO NURSING HOME LIMITED,"15,680.00"
3169 WARGADUD HEALTH CENTRE,"15,680.00"
3170 NGUNI FAVOUR MEDICARE,"15,680.00"
3171 ASSISI NURSING HOME,"15,680.00"
3172 FARAJA FAMILYCARE HOSPITAL LTD CLINIC,"15,680.00"
3173 UJAMAA LIKONI NURSING HOME USENGE,"15,680.00"
3174 UMOJA THREE MEDICAL CENTRE,"15,680.00"
3175 ENOOSAEN HEALTH CENTRE,"14,500.00"
3176 KAMBIRI HEALTH CENTRE,"14,480.00"
3177 BLISS HEALTHCARE LIMITED KERICHO,"14,010.00"
3178 LANGONI HOSPITAL LTD,"13,440.00"
3179 ABRAR HEALTH SERVICES BANISSA,"13,440.00"
3180 BALANGA MEDICAL CENTER LIMITED,"13,440.00"
3181 RIVERBEND MEDICARE LIMITED,"13,440.00"
3182 MIKINDURI CATHOLIC CHURCH HEALTH CENTRE,"13,440.00"
3183 CHEMASE MEDICAL CENTRE,"13,440.00"
3184 SIPILI HOSPITAL,"13,440.00"
3185 MIENDO HEALTH CENTRE,"13,440.00"
3186 PORT FLORENCE COMMUNITY HOSPITAL - MEGA PLAZA LIMITED,"13,440.00"
3187 MADINA HOSPITAL LTD,"13,440.00"
3188 AL-WADUD NURSING HOME LIMITED,"11,200.00"
3189 RUIRI CATHOLIC MISSION HEALTH CENTRE,"11,200.00"
3190 EMBU MEDICAL CENTRE,"11,200.00"
3191 LELWAK MEDICAL CLINIC,"11,200.00"
3192 PALA MASOGO HEALTH CENTRE,"11,200.00"
3193 NYADENDA HEALTH CENTRE,"11,200.00"
3194 NYANSAKIA HEALTH CENTRE,"11,200.00"
3195 BOGWENDO HEALTH CENTRE,"11,200.00"
3196 BLESSED MARIA HELENA DISPENSARY,"11,200.00"
3197 SUNBEAM MEDICAL CENTRE,"11,200.00"
3198 BLISS HEALTHCARE GITHURAI,"10,660.00"
3199 CENTRAL DIALYSIS AND DIAGNOSTIC CENTRE LIMITED,"10,650.00"
3200 NAKURU HEART CENTRE,"10,500.00"
3201 GUNDUA HEALTH CENTRE,"10,080.00"
3202 ST ELIZABETH MEDICAL CENTRE,"10,080.00"
3203 CHAANI MEDICAL CLINIC,"10,000.00"
3204 AFILA MEDICAL CENTER BOMBOLULU,"10,000.00"
3205 DELIGHTS SUN HOSPITAL,"10,000.00"
3206 MBUTA MODEL HEALTH CENTRE,"10,000.00"
3207 SISTERS OF ST. JOSEPH DISPENSARY MIVUMONI,"10,000.00"
3208 KILIBASI DISPENSARY,"10,000.00"
3209 MILALANI DISPENSARY,"10,000.00"
3210 SUBRA HEALTHCARE SERVICES,"10,000.00"
3211 SEASIDE MARIAKANI NURSING HOME,"10,000.00"
3212 ACK ST.LUKES MISSION NURSING HOME,"10,000.00"
3213 CHAKAMA DISPENSARY,"10,000.00"
3214 DZIKUNZE DISPENSARY,"10,000.00"
3215 MALANGA DISPENSARY,"10,000.00"
3216 MADAMANI DISPENSARY,"10,000.00"
3217 JILA MODEL HEALTH CENTRE,"10,000.00"
3218 JARIBUNI DISPENSARY,"10,000.00"
3219 MIDOINA DISPENSARY,"10,000.00"
3220 MWANGATINI DISPENSARY,"10,000.00"
3221 KAKUYUNI DISPENSARY KILIFI,"10,000.00"
3222 SHANGIA DISPENSARY,"10,000.00"
3223 GAHALENI DISPENSARY,"10,000.00"
3224 MAKOMBOANI DISPENSARY,"10,000.00"
3225 MRIMA WA NDEGE DISPENSARY,"10,000.00"
3226 BALE DISPENSARY,"10,000.00"
3227 KWA DADU DISPENSARY,"10,000.00"
3228 BARANI DISPENSARY,"10,000.00"
3229 ZOWERANI DISPENSARY,"10,000.00"
3230 SIU DISPENSARY,"10,000.00"
3231 MAVUNO DISPENSARY,"10,000.00"
3232 DAVID KAYANDA DISPENSARY,"10,000.00"
3233 REKEKE MODEL HEALTH CENTRE,"10,000.00"
3234 MAUNGU MODEL HEALTH CENTRE,"10,000.00"
3235 NYACHE HEALTH CENTRE,"10,000.00"
3236 SHIFA MATERNAL AND CHILD CARE LIMITED,"10,000.00"
3237 AMUMA DISPENSARY,"10,000.00"
3238 GANYURE DISPENSARY,"10,000.00"
3239 LAFALEY DISPENSARY,"10,000.00"
3240 RIBA DISPENSARY,"10,000.00"
3241 ELBEN DISPENSARY,"10,000.00"
3242 LOLKUTA NORTH DISPENSARY,"10,000.00"
3243 DAMBAS HEALTH CENTRE,"10,000.00"
3244 JIRA DISPENSARY,"10,000.00"
3245 QARSAHAMA DISPENSARY,"10,000.00"
3246 BIRKAN DISPENSARY,"10,000.00"
3247 HARWALE DISPENSARY,"10,000.00"
3248 KABO DISPENSARY,"10,000.00"
3249 URINGU HEALTH CENTRE,"10,000.00"
3250 KIBIRICHIA SUB-COUNTY HOSPITAL,"10,000.00"
3251 KIRITIRI HEALTH CENTRE,"10,000.00"
3252 KARURUMO RURAL HEALTH TRAINING CENTRE,"10,000.00"
3253 KIBUGU HEALTH CENTRE,"10,000.00"
3254 KAUMU DISPENSARY,"10,000.00"
3255 WANZUA DISPENSARY,"10,000.00"
3256 KAMUTEI HEALTH CENTRE,"10,000.00"
3257 NGOMENI MODEL HEALTH CENTRE,"10,000.00"
3258 KYATUNE HEALTH CENTRE,"10,000.00"
3259 MUUMANDU HEALTH CENTRE,"10,000.00"
3260 MIU DISPENSARY,"10,000.00"
3261 KAKUYUNI HEALTH CENTRE,"10,000.00"
3262 MATUNGULU HEALTH CENTRE,"10,000.00"
3263 KIVAA HEALTH CENTRE,"10,000.00"
3264 MUTHETHENI HEALTH CENTRE,"10,000.00"
3265 NGIINI DISPENSARY,"10,000.00"
3266 NTHANGU DISPENSARY,"10,000.00"
3267 MIANGENI DISPENSARY,"10,000.00"
3268 MUUA DISPENSARY,"10,000.00"
3269 TULIMANI DISPENSARY,"10,000.00"
3270 KIKUMINI DISPENSARY,"10,000.00"
3271 MAVINDU DISPENSARY,"10,000.00"
3272 NGWATA HEALTH CENTRE,"10,000.00"
3273 NZIU HEALTH CENTRE,"10,000.00"
3274 MAKASA DISPENSARY,"10,000.00"
3275 GATIMU HEALTH CENTRE,"10,000.00"
3276 LESHAU PONDO HEALTH CENTRE,"10,000.00"
3277 KARANGATHA HEALTH CENTRE,"10,000.00"
3278 PASSENGA DISPENSARY,"10,000.00"
3279 NGORANO HEALTH CENTRE,"10,000.00"
3280 GICHIRA HEALTH CENTREX,"10,000.00"
3281 KABARE HEALTH CENTRE,"10,000.00"
3282 KANGAITA HEALTH CENTRE,"10,000.00"
3283 GATHIGIRIRI HEALTH CENTRE,"10,000.00"
3284 MUKANGU HEALTH CENTRE,"10,000.00"
3285 P.C.E.A MUTHITHI DISPENSARY,"10,000.00"
3286 NGELELYA HEALTH CENTRE,"10,000.00"
3287 MARAGUA RIDGE HEALTH CENTRE,"10,000.00"
3288 KIROGO HEALTH CENTRE,"10,000.00"
3289 GIKAMBURA HEALTH CENTRE,"10,000.00"
3290 NGORONGO HEALTH CENTRE,"10,000.00"
3291 GASHORORO HEALTH CENTRE,"10,000.00"
3292 ST MONICA NAKWAMEKWI DISPENSARY,"10,000.00"
3293 LORENG'ELUP DISPENSARY,"10,000.00"
3294 LOMIL DISPENSARY,"10,000.00"
3295 KAITESE DISPENSARY,"10,000.00"
3296 LOKITAUNG SUB-COUNTY HOSPITAL,"10,000.00"
3297 NAKITOEKAKUMON DISPENSARY,"10,000.00"
3298 KACHODA DISPENSARY,"10,000.00"
3299 NAOROS DISPENSARY,"10,000.00"
3300 LOSAM DISPENSARY,"10,000.00"
3301 KONGOLETIANG' DISPENSARY,"10,000.00"
3302 LAILA MEDICAL CENTRE,"10,000.00"
3303 GITWAMBA HEALTH CENTRE,"10,000.00"
3304 BONDENI HEALTH CENTRE,"10,000.00"
3305 KIPKABUS HEALTH CENTRE,"10,000.00"
3306 CHERAMEI DISPENSARY,"10,000.00"
3307 KAPSOYA HEALTH CENTRE,"10,000.00"
3308 ELGEYO BORDER DISPENSARY,"10,000.00"
3309 KAPKOI HEALTH CENTRE,"10,000.00"
3310 SERGOIT HEALTH CENTRE,"10,000.00"
3311 KAPTARAKWA SUB-COUNTY HOSPITAL,"10,000.00"
3312 CHEPKORIO HEALTH CENTRE,"10,000.00"
3313 KABETWA HEALTH CENTRE,"10,000.00"
3314 KAMOI DISPENSARY,"10,000.00"
3315 KAPTUM DISPENSARY,"10,000.00"
3316 MUNGWA HEALTH CENTRE,"10,000.00"
3317 MOMBWO DISPENSARY,"10,000.00"
3318 KAMELIL DISPENSARY,"10,000.00"
3319 KOILOT HEALTH CENTRE,"10,000.00"
3320 KIMOSE DISPENSARY,"10,000.00"
3321 MARY IMMACULATE DISPENSARY NANYUKI,"10,000.00"
3322 LORIEN DISPENSARY,"10,000.00"
3323 KABATI DISPENSARY_,"10,000.00"
3324 DOL DOL SUB COUNTY HOSPITAL,"10,000.00"
3325 MWENJE DISPENSARY,"10,000.00"
3326 MANG'U DISPENSARY,"10,000.00"
3327 RHONDA DISPENSARY,"10,000.00"
3328 SACHANGWAN HEALTH CENTRE,"10,000.00"
3329 KARATI DISPENSARY,"10,000.00"
3330 MURINDUKO DISPENSARY,"10,000.00"
3331 OLDANYATI HEALTH CENTRE,"10,000.00"
3332 NGARARO HEALTH CENTRE,"10,000.00"
3333 MULOT HEALTH CENTRE,"10,000.00"
3334 NKOILALE HEALTH CENTRE,"10,000.00"
3335 NDAMAMA DISPENSARY,"10,000.00"
3336 MASURURA DISPENSARY,"10,000.00"
3337 ILKERIN DISPENSARY,"10,000.00"
3338 OLOLULUNGA SUB COUNTY HOSPITAL,"10,000.00"
3339 KIRIBWET DISPENSARY,"10,000.00"
3340 NTULELE HEALTH CENTRE,"10,000.00"
3341 KELONGET DISPENSARY,"10,000.00"
3342 MOGOR DISPENSARY,"10,000.00"
3343 ENTASEKERA HEALTH CENTRE,"10,000.00"
3344 NALIS MWANAINCHI MEDICAL CENTER,"10,000.00"
3345 OLOOLUA DISPENSARY,"10,000.00"
3346 ENTARARA HEALTH CENTRE,"10,000.00"
3347 OLOIKA DISPENSARY,"10,000.00"
3348 KAITUI DISPENSARY,"10,000.00"
3349 LEMOTIT DISPENSARY,"10,000.00"
3350 TENWEK HOSPITAL-HEALTH CENTRE KABOSON,"10,000.00"
3351 ST MARK JUST HOSPITAL MULOT LIMITED,"10,000.00"
3352 SIOMO HEALTH CENTRE,"10,000.00"
3353 TARAKWA HEALTH CENTRE,"10,000.00"
3354 CHEMANER DISPENSARY-BOMET,"10,000.00"
3355 MANGOITA DISPENSARY,"10,000.00"
3356 ESHIO COMMUNITY HEALTHCARE,"10,000.00"
3357 CHEGULO DISPENSARY,"10,000.00"
3358 MULWANDA DISPENSARY,"10,000.00"
3359 CHEKALINI HEALTH CENTRE,"10,000.00"
3360 BUCHANGU DISPENSARY,"10,000.00"
3361 INDANGALASIA DISPENSARY,"10,000.00"
3362 MUNG'ANG'A DISPENSARY,"10,000.00"
3363 KONGONI HEALTH CENTRE,"10,000.00"
3364 EBUKANGA DISPENSARY,"10,000.00"
3365 BUGINA HEALTH CENTRE,"10,000.00"
3366 KAPTECHI DISPENSARY,"10,000.00"
3367 MAHANGA DISPENSARY,"10,000.00"
3368 SANG'ALO MEDICAL CENTRE,"10,000.00"
3369 KAMBINI DISPENSARY,"10,000.00"
3370 FRIENDS CHWELE MISSION DISPENSARY,"10,000.00"
3371 KWA NEEMA MEDICAL SERVICES,"10,000.00"
3372 KANG'ANG'A DISPENSARY,"10,000.00"
3373 KAPKOTA DISPENSARY,"10,000.00"
3374 KAMENJO DISPENSARY,"10,000.00"
3375 LUKHUNA DISPENSARY,"10,000.00"
3376 KHALUMULI DISPENSARY,"10,000.00"
3377 MUKHE HEALTH CENTRE,"10,000.00"
3378 KHAOYA DISPENSARY,"10,000.00"
3379 KOLANI DISPENSARY,"10,000.00"
3380 NAMARAMBI DISPENSARY,"10,000.00"
3381 KIBINGEI DISPENSARY,"10,000.00"
3382 MISANGA DISPENSARY,"10,000.00"
3383 KHAJULA DISPENSARY,"10,000.00"
3384 SISENYE DISPENSARY,"10,000.00"
3385 MALABA DISPENSARY,"10,000.00"
3386 MASOGO DISPENSARY,"10,000.00"
3387 ST. MARYS YALA MISSION DISPENSARY,"10,000.00"
3388 CHS TUMAINI DICE SIAYA,"10,000.00"
3389 AKALA HEALTH CENTRE,"10,000.00"
3390 GOT MATAR DISPENSARY,"10,000.00"
3391 MUR MALANGA DISPENSARY,"10,000.00"
3392 MAHAYA HEALTH CENTRE,"10,000.00"
3393 TING'WANG'I HEALTH CENTRE,"10,000.00"
3394 KAMBAJO DISPENSARY,"10,000.00"
3395 ONDING DISPENSARY,"10,000.00"
3396 MASALA DISPENSARY,"10,000.00"
3397 NYANG'U DISPENSARY,"10,000.00"
3398 KIBOGO DISPESARY,"10,000.00"
3399 MIGERE DISPENSARY,"10,000.00"
3400 SONDU HEALTH CENTRE,"10,000.00"
3401 HATUA PLUS MEDICAL CENTER,"10,000.00"
3402 LWANDA KOBITA DISPENSARY,"10,000.00"
3403 NYAWITA DISPENSARY,"10,000.00"
3404 OBWANDA DISPENSARY,"10,000.00"
3405 OBUNGA DISPENSARY,"10,000.00"
3406 ALUM BEACH DISPENSARY,"10,000.00"
3407 KIGWA DISPENSARY,"10,000.00"
3408 NYALKEMBO DISPENSARY.,"10,000.00"
3409 ADIEDO DISPENSARY,"10,000.00"
3410 WANDIJI HEALTH CENTRE,"10,000.00"
3411 TONGA HEALTH CENTRE,"10,000.00"
3412 NGOLO DISPENSARY,"10,000.00"
3413 JOSCURE MEDICAL CLINIC,"10,000.00"
3414 NG'ONG'A DISPENSARY,"10,000.00"
3415 SIRUTI DISPENSARY,"10,000.00"
3416 NYAMAGUNDO SUB-COUNTY HOSPITAL,"10,000.00"
3417 GESABAKWA HEALTH CENTRE,"10,000.00"
3418 NYANSIRA DISPENSARY,"10,000.00"
3419 KIOGE DISPENSARY,"10,000.00"
3420 KENYERERE SUB-COUNTY HOSPITAL,"10,000.00"
3421 MAGENCHE HEALTH CENTRE,"10,000.00"
3422 BORANGI HEALTH CENTRE,"10,000.00"
3423 SUGUTA HEALTH CENTRE - KISII,"10,000.00"
3424 NYAGOTO DISPENSARY,"10,000.00"
3425 EMBONGA HEALTH CENTRE,"10,000.00"
3426 RIGOMA DISPENSARY,"10,000.00"
3427 CENTRES FOR COMMUNITY HEALTHCARE ACCESS,"10,000.00"
3428 ST. JOSEPH MUKASA HEALTH CENTRE,"10,000.00"
3429 MERCY MISSION MEDICAL CENTRE,"10,000.00"
3430 ST. JOSEPH HEALTH CENTRE NGANDO,"10,000.00"
3431 BODAKI MEDICARE LIMITED,"10,000.00"
3432 DRUGNET MEDICAL CENTRE,"10,000.00"
3433 ST AKIDIVA MEMORIAL LOLGORIAN OUTREACH CLINIC,"9,999.00"
3434 TUMAINI GONGONI MEDICAL SERVICES,"9,650.00"
3435 MUTITU SUB-COUNTY HOSPITAL,"8,960.00"
3436 MARUBEL HEALTH CARE,"8,960.00"
3437 OUR LADY STAR OF THE SEA HURUMA HEALTH CENTRE,"8,960.00"
3438 ENKITOK JOY NURSING HOME,"8,960.00"
3439 BULWANI PRIVATE HOSPITAL LIMITED,"8,960.00"
3440 TUTI MEDICAL CLINIC,"8,100.00"
3441 KISIMA HEALTH FACILITY,"6,720.00"
3442 DAWIDA MATERNITY &amp; NURSING HOME,"6,720.00"
3443 IQRA MEDICAL CENTRE AND NURSING HOME,"6,720.00"
3444 ST.PATRICK HEALTH CARE CENTRE LIMITED,"6,720.00"
3445 SIKH TEMPLE MAKINDU HOSPITAL,"6,720.00"
3446 OSERIAN HEALTH CENTRE,"6,720.00"
3447 SACHA HEALTH CENTRE,"6,720.00"
3448 RABUOR SUB-COUNTY HOSPITAL,"6,720.00"
3449 NYANG'ANDE HEALTH CENTRE,"6,720.00"
3450 MANYUANDA SUB-COUNTY HOSPITAL,"6,720.00"
3451 ST. MARY HEALTH SERVICES,"6,720.00"
3452 SAMARITAN MEDICAL SERVICES,"6,720.00"
3453 NIMOLI MEDICAL SERVICES LTD,"6,720.00"
3454 GALAXY MEDICARE CONSULTANTS LTD,"6,000.00"
3455 ACEF ENA HEALTH CENTRE,"5,160.00"
3456 REXUS MEDICAL CENTRE,"5,120.00"
3457 MAINLAND HEALTH CENTRE MAGONGO,"4,480.00"
3458 KIPLOMBE MEDICAL CENTRE,"4,480.00"
3459 PESI MEDICAL CENTRE,"4,480.00"
3460 PROLIX SOLUTIONS HOSPITAL,"4,480.00"
3461 FOCUS CLINICAL AND DIAGNOSTIC CENTRE LTD EMBU,"3,600.00"
3462 BLISS HEALTHCARE KITALE,"3,350.00"
3463 BLISS HEALTHCARE LTD MARALAL,"3,190.00"
3464 CRYSTAL COTTAGE HOSPITAL &amp; MEDICAL CLINIC LTD-TOWN CLINIC,"2,800.00"
3465 MOUNT OLIVE SINAI HOSPITAL LTD,"2,240.00"
3466 CHEPNGOMBE HEALTH CENTRE,"2,240.00"
3467 PCEA CHOGORIA MEDICAL CENTRE,"2,200.00"
